country,region_rank,region,region_maori,district,locality
Aotearoa,3,Waikato,Waikato,Taupo,Manowharangi Bay
Aotearoa,3,Waikato,Waikato,Taupo,Maraetai Bay
Aotearoa,3,Waikato,Waikato,Taupo,Marotiri
Aotearoa,3,Waikato,Waikato,Taupo,Maunganamu
Aotearoa,3,Waikato,Waikato,Taupo,Mokai
Aotearoa,3,Waikato,Waikato,Taupo,Motuoapa
Aotearoa,3,Waikato,Waikato,Taupo,Motuoapa Bay
Aotearoa,3,Waikato,Waikato,Taupo,Motuopuhi Island
Aotearoa,3,Waikato,Waikato,Taupo,Motutaiko Island
Aotearoa,3,Waikato,Waikato,Taupo,Motutere
Aotearoa,3,Waikato,Waikato,Taupo,Motutere Bay
Aotearoa,3,Waikato,Waikato,Taupo,Motuwhara Island
Aotearoa,3,Waikato,Waikato,Taupo,Nukuhau
Aotearoa,3,Waikato,Waikato,Taupo,Ohaaki
Aotearoa,3,Waikato,Waikato,Taupo,Ohakuri
Aotearoa,3,Waikato,Waikato,Taupo,Okuta Bay
Aotearoa,3,Waikato,Waikato,Taupo,Omori
Aotearoa,3,Waikato,Waikato,Taupo,Oruanui
Aotearoa,3,Waikato,Waikato,Taupo,Ōtaiātoa Bay
Aotearoa,3,Waikato,Waikato,Taupo,Otukou
Aotearoa,3,Waikato,Waikato,Taupo,Pākā Bay
Aotearoa,3,Waikato,Waikato,Taupo,Parawera Bay
Aotearoa,3,Waikato,Waikato,Taupo,Pukawa Bay
Aotearoa,3,Waikato,Waikato,Taupo,Rainbow Point
Aotearoa,3,Waikato,Waikato,Taupo,Rangatira Park
Aotearoa,3,Waikato,Waikato,Taupo,Rangipo
Aotearoa,3,Waikato,Waikato,Taupo,Rangitaiki
Aotearoa,3,Waikato,Waikato,Taupo,Richmond Heights
Aotearoa,3,Waikato,Waikato,Taupo,Rotokawa
Aotearoa,3,Waikato,Waikato,Taupo,Rotongaio Bay
Aotearoa,3,Waikato,Waikato,Taupo,Stump Bay
Aotearoa,3,Waikato,Waikato,Taupo,Taharua
Aotearoa,3,Waikato,Waikato,Taupo,Tahorakurī Forest
Aotearoa,3,Waikato,Waikato,Taupo,Tapuaeharuru Bay
Aotearoa,3,Waikato,Waikato,Taupo,Tauhara
Aotearoa,3,Waikato,Waikato,Taupo,Tauhara Forest
Aotearoa,3,Waikato,Waikato,Taupo,Taupō
Aotearoa,3,Waikato,Waikato,Taupo,Tauranga Taupō
Aotearoa,3,Waikato,Waikato,Taupo,Te Awaroa Bay
Aotearoa,3,Waikato,Waikato,Taupo,Te Hape Bay
Aotearoa,3,Waikato,Waikato,Taupo,Te Hāpua Bay
Aotearoa,3,Waikato,Waikato,Taupo,Te Kumi Bay
Aotearoa,3,Waikato,Waikato,Taupo,Te Moenga Bay
Aotearoa,3,Waikato,Waikato,Taupo,Te Papa Bay
Aotearoa,3,Waikato,Waikato,Taupo,Te Raeotepapa Bay
Aotearoa,3,Waikato,Waikato,Taupo,Te Tawa Bay
Aotearoa,3,Waikato,Waikato,Taupo,Three Mile Bay
Aotearoa,3,Waikato,Waikato,Taupo,Tihoi
Aotearoa,3,Waikato,Waikato,Taupo,Tirohanga
Aotearoa,3,Waikato,Waikato,Taupo,Tokaanu
Aotearoa,3,Waikato,Waikato,Taupo,Tokaanu Bay
Aotearoa,3,Waikato,Waikato,Taupo,Totara Bay
Aotearoa,3,Waikato,Waikato,Taupo,Tūrangi
Aotearoa,3,Waikato,Waikato,Taupo,Tutemohuta Bay
Aotearoa,3,Waikato,Waikato,Taupo,Two Mile Bay
Aotearoa,3,Waikato,Waikato,Taupo,Waihi Bay
Aotearoa,3,Waikato,Waikato,Taupo,Waihora Bay
Aotearoa,3,Waikato,Waikato,Taupo,Waiotaka Valley
Aotearoa,3,Waikato,Waikato,Taupo,Waipahihi
Aotearoa,3,Waikato,Waikato,Taupo,Waipahihi Bay
Aotearoa,3,Waikato,Waikato,Taupo,Waipunga
Aotearoa,3,Waikato,Waikato,Taupo,Wairakei
Aotearoa,3,Waikato,Waikato,Taupo,Waitahanui
Aotearoa,3,Waikato,Waikato,Taupo,Western Bay
Aotearoa,3,Waikato,Waikato,Taupo,Whakaipo Bay
Aotearoa,3,Waikato,Waikato,Taupo,Whakamaru
Aotearoa,3,Waikato,Waikato,Taupo,Whangamata Bay
Aotearoa,3,Waikato,Waikato,Taupo,Whanganui Bay
Aotearoa,3,Waikato,Waikato,Taupo,Wharewaka
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Amodeo Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Aropawa Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Ātiu or Middle Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Big Hump
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Brickfield Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Castle Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Cathedral Cove
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Cathedral Rock / Moturoa
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Channel Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Coates Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Colville
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Colville Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Cooks Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Cooks Beach
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Coroglen
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Coromandel
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Cuvier Island (Repanga Island)
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Double Island / Moturehu
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Ferry Landing
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Flat Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Fletcher Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Fletcher Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Frenchmans Cap
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Gemstone Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Great Mercury Island (Ahuahu)
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Green Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Hahei
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Half Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Hauturu Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Hikuai
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Homunga Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Hongiora
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Hot Water Beach
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Howell Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Kaimarama
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Kaituna Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Kawhitu or Stanley Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Kennedy Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Kereta
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Kopu
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Korapuki Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Kūaotunu
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Little Hump
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Lonely Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Māhungarape Island / Round Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Mahurangi Island (Goat Island)
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Makariri Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Manaia
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Manaia Harbour
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Marble Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Matarangi
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Matatoki
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,McGregor Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Mercury Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Mercury Islands
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Mercury Islands
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Middle Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motueka Island (Pigeon Island)
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motukahaua Island (Happy Jack Island)
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motukakarikitahi Island (Rat Island)
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motukaramarama Island (Bush Island)
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motukaramea Island / Kaikai Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motukawao Group
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motukokopu Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motukopake Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motukopu Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motukoranga Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motukorari Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motukoruenga Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motukōrure Island / Centre Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motumakareta Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motuokino Island / Shag Rock
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motuoruhi Island (Goat Island)
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motupohukuo Island (Turkey Island)
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Moturoa Island (Tower Rock)
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Moturua Island (Rabbit Island)
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motutapere Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motuwhakakewa Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motuwharangi Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motuwi Island (Double Island)
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Motuwinukenuke Island / Square Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Nga Horo Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Ngamotukaraka Islands / Three Kings Islands
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Ngārimu Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Ōhīnau Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Ohinauiti Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Okorotere Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Onemana
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Opito Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Opito Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Opoutere
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Orokawa Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Otapaurau
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Otautu Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Papakarahi Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Pauanui
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Penguin Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Poikeke Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Port Charles
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Port Charles
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Port Jackson
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Port Jackson
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Preece Point
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Pukepoto
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Pumpkin Hill
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Purangi
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Puriri
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Rabbit Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Rangatira Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Rangipukea Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Rawengaiti Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Red Mercury Island (Whakau)
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Rockells Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Ruamahuaiti Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Ruamahuanui Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Ruamahunga
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Sail Rock
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Scotts Monument
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Shoe Island (Motuhoa)
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Slipper Island (Whakahau)
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Sorrento Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Square Top Island
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Stingray Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Stony Bay
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Tairua
Aotearoa,3,Waikato,Waikato,Thames-Coromandel,Tairua Harbour
